0	0
0	229
0	4987
0	5186
0	5329
0	7303
0	9098
0	11432
0	11467
1	1
1	242
1	1171
1	1307
1	1884
1	1895
1	1968
1	2196
1	2517
1	2924
1	2969
1	3004
1	3178
1	3547
1	3746
1	3859
1	3878
1	4107
1	4251
1	4315
1	4619
1	4647
1	4864
1	5139
1	5174
1	5505
1	5539
1	5620
1	5765
1	5848
1	5933
1	6142
1	6248
1	6261
1	6425
1	6500
1	6580
1	6770
1	7647
1	7723
1	8123
1	8416
1	8562
1	10103
1	10137
1	10344
1	10488
1	11149
1	11800
1	12025
1	12028
1	12236
1	12335
2	2
2	18
2	217
2	400
2	633
2	763
2	929
2	1265
2	1371
2	1381
2	1685
2	1690
2	2643
2	2952
2	3043
2	3424
2	3550
2	3786
2	4188
2	4486
2	4521
2	5283
2	5613
2	5990
2	6990
2	7407
2	7524
2	8042
2	8050
2	8503
2	8667
2	8673
2	8692
2	9089
2	9102
2	9806
2	9830
2	9959
2	10126
2	10207
2	10438
2	10645
2	10663
2	11073
2	11155
2	11384
2	11398
2	11690
2	11847
3	3
3	812
3	813
3	814
3	815
3	816
3	817
3	4562
3	5309
3	7333
3	8083
3	9190
3	12102
3	12430
4	4
4	83
4	192
4	462
4	473
4	659
4	752
4	931
4	946
4	958
4	961
4	1185
4	1296
4	1695
4	1698
4	1716
4	1843
4	1916
4	2288
4	2380
4	2390
4	2412
4	2500
4	2510
4	2549
4	2595
4	2629
4	2644
4	2687
4	3049
4	3066
4	3159
4	3209
4	3219
4	3245
4	3445
4	3461
4	3519
4	3590
4	3599
4	3622
4	3790
4	3879
4	3932
4	4171
4	4296
4	4304
4	4339
4	4451
4	4484
4	4578
4	4740
4	4784
4	4878
4	5056
4	5101
4	5143
4	5349
4	5422
4	5447
4	5542
4	5622
4	5658
4	5715
4	5819
4	5844
4	6069
4	6121
4	6187
4	6224
4	6381
4	6422
4	6595
4	6666
4	6810
4	6891
4	6907
4	6908
4	6932
4	6940
4	7133
4	7268
4	7334
4	7340
4	7358
4	7409
4	7490
4	7491
4	7712
4	7763
4	7811
4	8016
4	8245
4	8255
4	8271
4	8359
4	8482
4	8556
4	8588
4	8591
4	8991
4	9119
4	9386
4	9436
4	9477
4	9767
4	9768
4	9795
4	10012
4	10187
4	10302
4	10305
4	10399
4	10408
4	10430
4	10581
4	10827
4	10966
4	11036
4	11037
4	11060
4	11294
4	11314
4	11458
4	11495
4	11496
4	11497
4	11498
4	11978
4	12286
4	12833
4	12856
5	5
5	24
5	362
5	1342
5	1413
5	2182
5	2771
5	3487
5	4160
5	4239
5	4383
5	5585
5	6350
5	7121
5	8742
5	9179
5	9689
5	10318
5	11259
5	12454
5	12701
5	12828
6	6
6	63
6	88
6	285
6	637
6	721
6	1034
6	1161
6	1162
6	1166
6	1224
6	1286
6	1338
6	1632
6	1912
6	2027
6	2084
6	2233
6	2295
6	2326
6	2423
6	2598
6	2617
6	2646
6	2668
6	2683
6	2686
6	2743
6	2937
6	3077
6	3113
6	3161
6	3214
6	3234
6	3314
6	3391
6	3392
6	3824
6	3994
6	4039
6	4080
6	4134
6	4541
6	4555
6	4568
6	4605
6	4702
6	4719
6	5113
6	5132
6	5358
6	5440
6	5486
6	5630
6	5668
6	5721
6	5732
6	5940
6	6061
6	6235
6	6426
6	6427
6	6428
6	6429
6	6430
6	6431
6	6432
6	6433
6	6434
6	6435
6	6717
6	7043
6	7357
6	7382
6	7623
6	7624
6	7883
6	7884
6	7885
6	8069
6	8616
6	8633
6	8728
6	8875
6	9162
6	9344
6	9681
6	9860
6	10247
6	10576
6	10577
6	11308
6	11327
6	12797
7	7
7	282
7	909
7	1964
7	2889
7	3503
7	4585
7	4705
7	5176
7	5578
7	7177
7	7417
7	7497
7	9824
7	10161
7	10201
